id,uri,siglaTipo,codTipo,numero,ano,ementa
2529831,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2529831,PL,139,3162,2025,"Autoriza Estados e Municípios a firmarem convênios com a União ou com Instituições Federais de Ensino para garantir o transporte gratuito de estudantes regularmente matriculados, e dá outras providências."
2529832,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2529832,PL,139,3163,2025,"Institui o Índice de Gestão Descentralizada da Política de Inclusão da Pessoa com Deficiência (IGD-Inclusão) e dispõe sobre a transferência de recursos federais para apoio à gestão estadual, distrital e municipal das políticas voltadas às pessoas com deficiência."
2529914,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2529914,PL,139,3165,2025,Institui o Dia da Amizade Brasil- Palestina
2529915,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2529915,PL,139,3166,2025,Institui a Política Nacional de atenção à pessoa com doença de Behçet.
2529965,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2529965,PL,139,3168,2025,"Altera a Lei nº 14.937, de 26 de julho de 2024, que institui a Letra de Crédito do Desenvolvimento (LCD), para estabelecer o percentual mínimo das emissões de LCD do BNDES que deve ser destinado ao financiamento dos projetos de infraestrutura na Amazônia Legal."
2529967,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2529967,PL,139,3169,2025,"Altera a Lei nº 8.629, de 25 de fevereiro de 1993, para estabelecer o prazo de dois anos para a titulação definitiva de beneficiários de programas de reforma agrária, a partir da concessão de uso."
2529980,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2529980,PL,139,3170,2025,"Confere ao Município de Rio Novo do Sul, no Estado do Espírito Santo, o Título de Capital Nacional do Juçara."
2529982,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2529982,PL,139,3171,2025,"Institui a Política Nacional de Assistência a Brasileiros Falecidos no Exterior (PNABFE), que assegura o custeio do translado funerário, o reembolso de despesas e o suporte integral aos familiares ou responsáveis legais, e dá outras providências."
2529983,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2529983,PL,139,3172,2025,"Altera a Lei nº 7.713, de 22 de dezembro de 1988, para isentar do imposto de renda os valores recebidos a título de ajuda de custo, transferência de renda ou compensação por lucros cessantes, em decorrência de acidentes ou desastres ambientais, e a Lei nº 9.250, de 26 de dezembro de 1995, para declarar que não caracteriza contraprestação de serviços a concessão das bolsas que especifica."
2529987,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2529987,PL,139,3173,2025,"Acrescenta o § 14º ao art. 129 do Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), para dispor sobre o aumento de pena em casos de lesão corporal praticada contra entregadores no exercício da atividade profissional."
2529991,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2529991,PL,139,3174,2025,Institui a proibição de instalação de ‘catracas altas’ no transporte interestadual e dá outras providências.
2529994,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2529994,PL,139,3175,2025,"Projeto de lei que altera a Lei nº 14.457-2022, conceder jornada de trabalho especial às empregadas e empregados de empresas públicas com deficiência ou que tenham cônjuge, filho, enteado ou pessoa sob sua guarda judicial com deficiência."
2529995,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2529995,PL,139,3176,2025,Institui o Prêmio “Capitais Brasileiras do Turismo Inteligente” e dá outras providências.
2530244,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2530244,PL,139,3177,2025,Dispõe sobre a incorporação do exame de sangue Mineralograma no Sistema Único de Saúde (SUS) para a detecção da quantidade de minerais essenciais e tóxicos no organismo.
2530250,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2530250,PL,139,3178,2025,"Dispõe sobre salvaguardas para a prevenção e o enfrentamento à violência sexual contra crianças e adolescentes no âmbito institucional, com atenção específica às crianças e adolescentes com deficiência."
2530252,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2530252,PL,139,3179,2025,Dispõe sobre a inclusão das mulheres com deficiência no Programa de Proteção e Promoção da Saúde Menstrual.
2530257,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2530257,PL,139,3180,2025,Institui a Política Nacional de Enfrentamento ao Capacitismo.
2530336,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2530336,PL,139,3181,2025,Dispõe sobre a criação de funções comissionadas no Quadro de Pessoal do Superior Tribunal de Justiça.
2530441,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2530441,PL,139,3182,2025,Proíbe a reutilização de números de telefone móvel por empresas de telecomunicações e dá outras providências.
2530447,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2530447,PL,139,3183,2025,"Altera a Lei nº 13.465, de 11 de julho de 2017, para dispor sobre o limite de crédito de contrato de financiamento para aquisição de imóvel rural com recursos do Fundo de Terras e da Reforma Agrária (FTRA)."
2530456,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2530456,PL,139,3184,2025,"Dispõe sobre a captação e utilização de imagens durante cultos e demais atividades religiosas no interior de templos, e dá outras providências."
2530482,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2530482,PL,139,3185,2025,"Altera a Lei nº 10.820, de 17 de dezembro de 2003, para ampliar a margem consignável dos aposentados e pensionistas do Regime Geral de Previdência Social em 5% (cinco por cento), destinados exclusivamente à quitação de operações de crédito pessoal já contratadas com taxas superiores à média do crédito consignado."
2530535,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2530535,PL,139,3186,2025,"Altera a Lei nº 13.988, de 14 de abril de 2020, para excepcionar a vedação de nova transação fiscal nos casos de empresas em recuperação judicial ou extrajudicial."
2530552,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2530552,PL,139,3187,2025,"Dispõe sobre a obrigatoriedade da inclusão do número do CPF dos pais ou responsáveis legais na certidão de nascimento e nos documentos de identificação civil de filhos menores de idade, com o objetivo de prevenir homônimos e fortalecer a identificação civil."
2530557,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2530557,PL,139,3188,2025,Dispõe sobre a estipulação de margem de preferência em licitações públicas.
2530622,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2530622,PL,139,3189,2025,"Institui o Programa Nacional de Conversão de Créditos Tributários em Atendimentos Especializados no Sistema Único de Saúde (SUS), autoriza a quitação ou compensação de débitos de instituições hospitalares privadas e filantrópicas mediante a prestação de serviços de saúde, e dá outras providências."
2531181,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531181,PL,139,3190,2025,Dispõe sobre a possibilidade de Conselheiros Tutelares concorrerem a cargos políticos sem prejuízo da perda do cargo e da remuneração e dá outras providências.
2531188,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531188,PL,139,3191,2025,"Altera a Lei nº 10.741, de 1º de outubro de 2003 (Estatuto da Pessoa Idosa), para tornar crime a fraude e a apropriação indébita de recursos da seguridade social destinados a pessoa idosa e de descontos irregulares a título de empréstimo consignado, e a Lei nº 8.072, de 25 de julho de 1990 (Lei dos Crimes Hediondos), para classificar como hediondo os crimes que especifica."
2531261,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531261,PL,139,3192,2025,"Cria o Monumento Natural dos Profetas, no estado de Minas Gerais."
2531269,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531269,PL,139,3193,2025,"Dispõe sobre a regulamentação da atuação de assessores de investimentos no mercado financeiro brasileiro, estabelecendo obrigações, transparência, dever fiduciário, modelos de remuneração, fiscalização e penalidades, visando a proteção dos investidores e a valorização dos profissionais éticos."
2531284,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531284,PL,139,3194,2025,"Dispõe sobre a livre escolha de valor de recarga de créditos em planos de telefonia móvel pré-paga, estabelece prazo mínimo de validade dos créditos, e dá outras providências."
2531328,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531328,PL,139,3195,2025,"Institui o Ingresso Social em eventos culturais, esportivos e de lazer em todo o território nacional e dá outras providências."
2531335,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531335,PL,139,3196,2025,"Altera a Lei n.º 8.069, de 13 de julho de 1990 – Estatuto da Criança e do Adolescente, o Decreto-Lei nº 3.688, de 3 de outubro de 1941 (Lei das Contravenções Penais) Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal) para tipificar o crime de agressão física adolescente e crianças, em qualquer que sejam os ambientes e tipificar a pena da contravenção de vias de fato quando cometida contra criança ou adolescente."
2531337,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531337,PL,139,3197,2025,"Altera a Consolidação das Leis do Trabalho (CLT), aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, para definir a duração normal de trabalho semanal, suas repercussões nas horas suplementares e no trabalho em regime de compensação ou de plantão."
2531371,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531371,PL,139,3198,2025,"Altera a Lei nº 8.906, de 4 de julho de 1994 (Estatuto da Advocacia), para assegurar o direito ao uso de vestimentas religiosas ou tradicionais no exercício da profissão."
2531400,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531400,PL,139,3199,2025,"Acrescenta o art. 60-A à Lei nº 9.394, de 20 de dezembro de 1996, que estabelece as diretrizes e bases da educação nacional, para tornar obrigatória a capacitação em Análise do Comportamento Aplicada (ABA) para professores da educação infantil e do ensino fundamental, visando o atendimento de estudantes com Transtorno do Espectro Autista (TEA)."
2531409,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531409,PL,139,3200,2025,"Estabelece restrições à publicidade de serviços de acompanhantes, plataformas digitais de intermediação de encontros com conotação sexual e atividades similares, e dá outras providências."
2531431,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531431,PL,139,3201,2025,"Dispõe sobre o alfandegamento de terminais de granéis não contíguos a portos organizados, interligados por ferrovia, tubulações ou meios similares"
2531436,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531436,PL,139,3202,2025,"Dispõe sobre a obrigatoriedade do uso do termo ""tipo"" nas embalagens de produtos alimentícios que não seguem integralmente a fórmula, receita, ingredientes ou método tradicional, como complemento à legislação vigente sobre rotulagem."
2531437,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531437,PL,139,3203,2025,"Altera o art. 303 da Lei nº 7.565, de 19 de dezembro de 1986 (Código Brasileiro de Aeronáutica), para incluir hipótese legal de abate de veículos aéreos não tripulados (“drones”) que representem risco à segurança da aviação."
2531447,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531447,PL,139,3204,2025,"Confere o título de “Capital Nacional do Pastel de Angu” ao município de Itabirito (MG), e dá outras providências."
2531453,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531453,PL,139,3205,2025,"Altera a Lei nº 12.965, de 23 de abril de 2014 (Marco Civil da Internet), para dispor sobre a proteção de crianças e adolescentes contra conteúdos prejudiciais na internet."
2531455,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531455,PL,139,3206,2025,"Altera a Lei nº 10.633, de 27 de dezembro de 2002, para dispor sobre a inclusão da Polícia Penal do Distrito Federal como beneficiária do Fundo Constitucional do Distrito Federal, em atendimento ao disposto no inciso XIV do art. 21 da Constituição Federal"
2531474,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531474,PL,139,3207,2025,Cria o Programa Nacional de Agricultura Digital e de Precisão (PRONADAP) e dá outras providências.
2531476,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531476,PL,139,3208,2025,"Concede ao Município de Maripá, no Estado do Paraná o título de Capital Nacional do Arrancadão de Tratores."
2531500,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531500,PL,139,3209,2025,"Acrescenta §§ 3-A, 3-B e 3-C ao art. 26 da Lei n.º 9.394, de 20 de dezembro de 1996 (Lei de Diretrizes e Bases da Educação Nacional), para estabelecer carga horária mínima de educação física na educação básica."
2531501,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531501,PL,139,3210,2025,Reduz a zero a alíquota do Imposto sobre Produtos Industrializados incidente sobre bioplásticos e embalagens compostáveis e institui o Imposto Seletivo sobre os produtos que especifica.
2531512,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531512,PL,139,3211,2025,"Estabelece incentivos e prioridades para provedores regionais de internet no acesso a políticas públicas de conectividade e linhas de financiamento, e dá outras providências."
2531514,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531514,PL,139,3212,2025,Institui a Política Nacional de Conectividade Universal e torna a internet um direito essencial à cidadania em áreas remotas e de alta vulnerabilidade.
2531515,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531515,PL,139,3213,2025,"Dispõe sobre a obrigatoriedade de conectividade pública em espaços essenciais, estabelece metas específicas para a Região Norte e dá outras providências."
2531525,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531525,PL,139,3214,2025,Institui o Programa de Avaliação Geriátrica Ampla e Periódica para Pessoas Idosas no âmbito nacional.
2531530,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531530,PL,139,3215,2025,"Dispõe sobre o Painel Nacional de Monitoramento, Controle e Avaliação de Políticas Públicas"
2531537,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531537,PL,139,3216,2025,"Altera dispositivos da Consolidação das Leis do Trabalho (CLT), aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, para reduzir a jornada de trabalho padrão para 36 (trinta e seis) horas semanais e garantir a manutenção salarial."
2531539,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531539,PL,139,3217,2025,"Dispõe sobre o dever de compartilhamento obrigatório de infraestrutura por concessionárias de energia elétrica e transporte com operadoras de telecomunicações, institui mecanismos de fiscalização e penalidades, e dá outras providências."
2531583,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531583,PL,139,3218,2025,"Institui o Programa Nacional de Incentivo à Formação de Corredores Ecológicos em Imóveis Rurais, à Refaunação e à Adoção de Práticas Conservacionistas de Solo e Água, com criação do Selo AgroBio de Qualidade Ambiental, e dá outras providências."
2531598,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531598,PL,139,3219,2025,"Dispõe sobre a inclusão de conteúdos relacionados à Análise do Comportamento Aplicada (ABA) como diretriz curricular nos cursos de graduação em Pedagogia e Psicopedagogia no território nacional, e dá outras providências."
2531613,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531613,PL,139,3220,2025,Institui o Dia Nacional da Consolidação da Independência do Brasil.
2531614,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531614,PL,139,3221,2025,"Institui o Programa ConectaAgro Brasil, voltado à ampliação da infraestrutura de conectividade em áreas rurais, ao rastreamento digital de bens agropecuários, à valorização da juventude rural e à promoção da segurança, da inovação e do desenvolvimento democrático no meio rural brasileiro."
2531615,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531615,PL,139,3222,2025,"Acrescenta o § 3º ao art. 312 dodecreto-Lei nº 3.689, de 3 de outubro de 1941 (Código de Processo Penal), para determinar a decretação de prisão preventiva, ou prisão domiciliar sob monitoramento eletrônico, em casos de reiteração delitiva."
2531621,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531621,PL,139,3223,2025,Dispõe sobre a obrigatoriedade da implementação de programas permanentes de castração de cães e gatos nos municípios brasileiros e dá outras providências.
2531637,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531637,PL,139,3224,2025,"Dispõe sobre a destinação mínima de recursos de fundos públicos federais de conectividade e inovação tecnológica à Região Norte do Brasil e estabelece diretrizes para sua aplicação prioritária, com metas, critérios de transparência e controle social."
2531649,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531649,PL,139,3225,2025,"Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), para tipificar como falsificação de documento público a concessão de titulação coletiva de terras fora dos parâmetros legais."
2531670,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531670,PL,139,3226,2025,"Dispõe sobre a aplicação do Código de Defesa do Consumidor às entidades estrangeiras que comercializem ingressos ou realizem eventos esportivos no território nacional ou com participação de associações esportivas brasileiras, determina a obrigatoriedade de representação legal no país e estabelece responsabilidade solidária das entidades nacionais participantes."
2531681,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531681,PL,139,3227,2025,"Dispõe sobre a garantia de acessibilidade sensorial a passageiros com Transtorno do Espectro Autista (TEA) no transporte aéreo, assegurando direito ao assento na janela e outras medidas de inclusão, e dá outras providências."
2531682,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531682,PL,139,3228,2025,"Garante às pessoas com Transtorno do Espectro Autista (TEA) e outras neurodivergências o direito de escolher tecidos adaptados às vestimentas em instituições de ensino e ambientes de trabalho, e dá outras providências."
2531689,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531689,PL,139,3229,2025,"Modifica a Lei nº 11.888/2008, para dispor sobre assistência técnica pública e auxílio financeiro para adaptações em moradias para pessoas com deficiência."
2531693,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531693,PL,139,3230,2025,"Estabelece normas para a oferta pública e distribuição de Certificados de Operações Estruturadas (COEs), coíbe práticas abusivas e assegura responsabilidade solidária entre instituições financeiras e seus representantes."
2531695,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531695,PL,139,3231,2025,"Autoriza a veiculação de publicidade comercial por emissoras de radiodifusão sonora com fins educativos ou comunitários, mediante limitação de tempo de programação, e dá outras providências."
2531710,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531710,PL,139,3234,2025,"Institui a Contribuição de Responsabilidade Climática sobre Transporte Aéreo de Luxo, incidente sobre jatos privados e passagens aéreas em classes executivas e superiores, e dá outras providências."
2531718,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531718,PL,139,3235,2025,Dispõe o uso de assinatura digital em documentos.
2531911,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531911,PL,139,3238,2025,"Altera a Lei nº 8.072, de 25 de julho de 1990, que dispõe sobre os crimes hediondos, para incluir novos delitos no rol de hediondos e estabelecer a vedação ao direito de apelar em liberdade para os condenados por tais infrações."
2531914,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531914,PL,139,3239,2025,Projeto de Lei que Institui o Dia Nacional da Palavra e dá outras providências.
2531924,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531924,PL,139,3240,2025,"Altera a Lei nº 12.527, de 18 de novembro de 2011 (Lei de Acesso à Informação), e a Lei nº 8.429, de 2 de junho de 1992 (Lei de Improbidade Administrativa), para vedar a imposição de sigilo sobre informações relativas a gastos da Administração Pública Federal, nos termos que especifica."
2531925,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531925,PL,139,3241,2025,"Dispõe sobre a transparência, integridade e fiscalização dos concursos públicos para cargos acadêmicos em instituições públicas de ensino superior e dá outras providências."
2531930,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531930,PL,139,3242,2025,"Institui a livre escolha do trabalhador para destinação das contribuições previdenciárias entre o Regime Geral de Previdência Social – INSS e produtos financeiros públicos ou privados, e dá outras providências."
2531932,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531932,PL,139,3243,2025,"Dispõe sobre a obrigação de devolução dos valores desviados por sindicatos, associações e entidades não governamentais, envolvidas em atos de corrupção, e estabelece a restituição em dobro ou em outra forma compensatória às vítimas."
2531938,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531938,PL,139,3244,2025,Reconhece o Círio de Nazaré de Marabá (PA) como manifestação da cultura nacional.
2531940,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531940,PL,139,3245,2025,Institui o Dia Nacional do Associativismo e dá outras providências.
2531945,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531945,PL,139,3246,2025,Regulamenta o exercício da profissão de Quiropraxista.
2531970,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531970,PL,139,3247,2025,"Altera a Lei nº 11.350, de 5 de outubro de 2006, para dispor sobre as atividades de Agente Comunitário de Saúde – ACS e de Agente de Combate às Endemias – ACE em áreas de difícil acesso."
2531971,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531971,PL,139,3248,2025,"Institui o Seguro Entressafra para o Seringueiro Profissional, visando à proteção econômica durante o período de rebrota dos seringais, fortalecendo o extrativismo sustentável e a autonomia produtiva nacional em borracha natural."
2531981,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531981,PL,139,3249,2025,Reconhece a prática da Calistenia como modalidade esportiva no território nacional e dá outras providências.
2531982,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531982,PL,139,3250,2025,Institui a Política Nacional de Atenção Integral à Pessoa com Síndrome de Wolf-Hirschhorn e dá outras providências.
2531983,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531983,PL,139,3251,2025,Proíbe a exigência de valor mínimo para realização de pedidos em plataformas digitais de intermediação de entregas de produtos ou alimentos e dá outras providências.
2531984,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531984,PL,139,3252,2025,"Dispõe sobre a responsabilidade das plataformas digitais por vendas de produtos ilegais, falsificados ou em desacordo com a legislação vigente, e dá outras providências."
2531985,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531985,PL,139,3253,2025,"Dispõe da profissão de Esteticista Especializado em Bronzeamento Artificial e estabelece normas para a produção, comercialização e fiscalização dos equipamentos e produtos utilizados nessa atividade e dá outras providências."
2531991,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2531991,PL,139,3254,2025,"Dispõe sobre a responsabilidade civil de condutores de veículos automotores que, sob efeito de álcool, substâncias entorpecentes ou em situação irregular, causem acidentes de trânsito com vítimas, e dá outras providências."
2532008,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2532008,PL,139,3255,2025,"Dispõe sobre o aumento de pena para crimes cometidos contra agentes da segurança pública no exercício de suas funções ou em razão delas, e dá outras providências."
2532029,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2532029,PL,139,3256,2025,Dispõe sobre o fortalecimento das políticas públicas de proteção integral e universal de crianças e adolescentes em orfandade no Sistema de Garantia de Direitos da Criança e do Adolescente
2532036,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2532036,PL,139,3257,2025,Institui o Dia Nacional do Bibliófilo.
2532048,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2532048,PL,139,3258,2025,"Inclui no Calendário Oficial de Eventos Nacionais a Temporada de Praia do Rio Araguaia, a ser celebrada anualmente entre os meses de junho e agosto."
2532055,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2532055,PL,139,3259,2025,"Altera e acrescenta dispositivos à Lei nº 9.394, de 1996, de diretrizes e bases da educação nacional, e acrescenta dispositivo à Lei nº 14.133, de 2021, Lei de Licitações e Contratos Administrativos, para criar condições e estimular a articulação das instituições de educação superior com os entes federados subnacionais, para desenvolvimento de projetos de interesse da administração pública, voltados para o desenvolvimento econômico e social."
2532056,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2532056,PL,139,3260,2025,Dispõe sobre o limite máximo de taxa administrativa cobrada pelas operadoras de benefícios sobre o auxílio-alimentação e dá outras providências.
2532058,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2532058,PL,139,3261,2025,"Altera o Decreto-Lei n. 1.804, de 3 de setembro de 1980, para restabelecer a isenção de imposto de importação em compras de até 50 dólares."
2532073,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2532073,PL,139,3262,2025,"Revoga o art. 284 (crime de curandeirismo) do Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), e altera os arts. 129 e 283 para reforçar o combate ao estelionato e a proteção à saúde pública."
2532083,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2532083,PL,139,3263,2025,"Dispõe sobre a prestação de assistência jurídica aos cidadãos brasileiros residentes ou em trânsito no exterior, por meio das missões diplomáticas e repartições consulares do Brasil."
2532120,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2532120,PL,139,3264,2025,"Altera o Decreto-Lei nº 1.804, de 1980, que dispõe sobre a tributação simplificada de remessas postais internacionais."
2532126,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2532126,PL,139,3265,2025,"Institui a Política Nacional de Monitoramento e Cuidado Integral à Pessoa com Diabetes Melito Tipo 1, no âmbito do Sistema Único de Saúde – SUS, e dá outras providências."
2532323,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2532323,PL,139,3266,2025,Cria a Política Nacional de Proteção Integral contra a Mendicância Infantil e a Erradicação da Situação de Rua Familiar
2532422,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2532422,PL,139,3268,2025,"Altera a Lei nº 9.472, de 16 de julho de 1997 (Lei Geral de Telecomunicações), para garantir a oferta de contratação remota de serviços e a habilitação digital de eSIMs pelas prestadoras de serviços de telecomunicações."
2532444,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2532444,PL,139,3269,2025,"Altera a Lei nº 9.503, de 23 de setembro de 1997, Código de Trânsito Brasileiro, e o Decreto-Lei nº 5.452, de 1º de maio de 1943, Consolidação das Leis do Trabalho, para dispor sobre o tempo de descanso dos motoristas profissionais e para estabelecer novo meio de aferição dos tempos de direção."
2532468,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2532468,PL,139,2213,2025,"Altera a Lei nº 13.999, de 18 de maio de 2020, para autorizar a utilização de recursos não comprometidos do Fundo Garantidor de Operações (FGO) para a cobertura de operações contratadas no âmbito do Programa Nacional de Fortalecimento da Agricultura Familiar (Pronaf)."
2532471,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2532471,PL,139,2041,2025,"Altera a Lei nº 14.995, de 10 de outubro de 2024, para possibilitar a utilização de linha de crédito especial para financiar a aquisição de veículos destinados à renovação da frota utilizada na prestação de serviços por mototaxistas."
2532478,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2532478,PL,139,3270,2025,Dispõe sobre a obrigatoriedade do pagamento dos benefícios administrados pelo Instituto Nacional do Seguro Social – INSS- exclusivamente por instituições financeiras públicas ou cooperativas de crédito com comprovada experiência no ramo previdenciário.
2532509,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2532509,PL,139,3271,2025,"Altera o Estatuto da Criança e do Adolescente, instituído pela Lei 8.069, de 13 de julho de 1990, para estabelecer novos regramentos para a medida socioeducativa da internação."
2532543,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2532543,PL,139,3273,2025,"Reconhece a Festa de São Pedro dos Pescadores, no Mucuripe-Fortaleza/CE, como manifestação da Cultura Nacional."
2532595,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2532595,PL,139,3274,2025,Inscreve o nome de Sissy Kelly Lopes de Souza no Livro dos Heróis e Heroínas da Pátria.
2532612,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2532612,PL,139,3275,2025,"Acrescenta o inciso XIII ao art. 11 da Lei nº 8.429, de 2 de junho de 1992, para considerar como ato de improbidade administrativa iniciar a execução de obras públicas sem que haja previsão orçamentária que contemple a sua realização."
2532644,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2532644,PL,139,3276,2025,"""Institui o Programa Mounjaro de Prevenção e Tratamento da Obesidade e do Diabetes Tipo 2, com oferta gratuita de tratamento farmacológico e acompanhamento multiprofissional no âmbito do Sistema Único de Saúde (SUS)."""
2532645,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2532645,PL,139,3277,2025,"Dispõe sobre diretrizes para mitigação dos efeitos das mudanças climáticas em prédios públicos e espaços públicos ou privados de circulação ou concentração de pessoas, e dá outras providências."
2532694,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2532694,PL,139,3278,2025,Define o Funk Paulista como movimento cultural e artística popular
2532810,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2532810,PL,139,3280,2025,"Altera a Lei nº 6.015, de 31 de dezembro de 1973 (Lei de Registros Públicos), para assegurar gratuidade e simplificação da retificação do nome dos pais em certidões de nascimento de filhos, nos casos de dissolução da sociedade conjugal, por qualquer de suas causas."
